id,name,host_id,host_name,host_since,host_is_superhost,neighbourhood,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,cleaning_fee,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,instant_bookable,is_business_travel_ready,calculated_host_listings_count,reviews_per_month,neighborhood
32702224,Hotel Union Square | Cable Car Ste | Private Deck,245613212,Hotel Union Square,2019-02-26,f,Union Square,94102,37.78582,-122.40796999999999,t,Hotel,Hotel room,2,1.0,1.0,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pets allowed', 'Elevator', 'Heating', 'Essentials', 'Hangers', 'Hair dryer', 'Laptop-friendly workspace', 'Bathtub', 'Pocket wifi', 'Coffee maker', 'Cooking basics']",0.0,1,1125,7,36,63,264,1,2019-05-06,2019-05-06,t,f,12,0.08,Tenderloin
32702234,Hotel Union Square | Central Location | 2 DBLS,245613212,Hotel Union Square,2019-02-26,f,Downtown,94102,37.78582,-122.40796999999999,t,Hotel,Hotel room,4,1.0,1.0,2.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pets allowed', 'Elevator', 'Heating', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Bathtub', 'Pocket wifi', 'Coffee maker']",0.0,1,1125,6,29,57,259,6,2019-12-23,2020-02-22,t,f,12,1.07,South of Market
32702921,Studio Suite w/Private Entrance & 5 Star Reviews,245910178,Sabrina,2019-02-28,t,Outer Sunset,94122,37.7521,-122.49592,t,Guest suite,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Garden or backyard', 'Luggage dropoff allowed', 'Shower gel', 'Trash can']",70.0,3,25,5,35,56,146,70,2019-03-16,2020-03-10,t,f,1,4.66,Sunset/Parkside
32703565,Diva | Heart of Union Square | Junior Suite,245617658,Hotel Diva,2019-02-26,f,Downtown,94102,37.787079999999996,-122.41053000000001,t,Hotel,Hotel room,4,1.0,1.0,2.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pets allowed', 'Elevator', 'Heating', 'Essentials', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Bathtub', 'Coffee maker', 'Refrigerator']",0.0,1,1125,7,37,67,333,2,2019-04-22,2019-07-27,t,f,11,0.14,South of Market
32703570,Diva | Heart of Union Square | Signature Queen,245617658,Hotel Diva,2019-02-26,f,Downtown,94102,37.787079999999996,-122.41053000000001,t,Hotel,Hotel room,2,1.0,1.0,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pets allowed', 'Elevator', 'Heating', 'Essentials', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Bathtub', 'Coffee maker']",0.0,1,1125,7,37,67,334,11,2019-06-06,2020-03-16,t,f,11,0.89,South of Market
32703575,Diva | Heart of Union Square | Executive Qn Room,245617658,Hotel Diva,2019-02-26,f,Downtown,94102,37.787079999999996,-122.41053000000001,t,Hotel,Hotel room,2,1.0,1.0,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pets allowed', 'Elevator', 'Heating', 'Essentials', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Bathtub', 'Coffee maker', 'Refrigerator']",0.0,1,1125,7,37,67,334,3,2019-07-26,2020-01-11,t,f,11,0.28,South of Market
32703814,Diva | Heart of Union Square | Signature King,245617658,Hotel Diva,2019-02-26,f,Downtown,94102,37.787079999999996,-122.41053000000001,t,Hotel,Hotel room,4,1.0,1.0,2.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pets allowed', 'Elevator', 'Heating', 'Essentials', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Bathtub', 'Coffee maker']",0.0,1,1125,7,35,65,331,7,2019-06-23,2020-01-10,t,f,11,0.6,South of Market
32712890,Two full size beds in one room,159753287,Shaun,2017-11-22,t,Outer Sunset,94116,37.7482,-122.48931999999999,t,House,Private room,3,2.0,1.0,2.0,"['TV', 'Wifi', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron']",40.0,2,29,0,0,0,0,59,2019-03-01,2020-03-17,t,f,4,3.8,Sunset/Parkside
32723815,Secret garden in the Castro,6961330,Ron,2013-06-17,f,The Castro,94114,37.76396,-122.43568,t,House,Entire home/apt,2,1.0,0.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private entrance', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Garden or backyard', 'Luggage dropoff allowed', 'Wide hallways', 'Wide entrance for guests', 'Well-lit path to entrance', 'Accessible-height toilet', 'Host greets you', 'Handheld shower head', 'Full kitchen', 'Fixed grab bars for shower']",50.0,3,7,0,0,0,127,39,2019-03-28,2020-03-09,f,f,1,2.67,Castro/Upper Market
32727389,Heart of Bernal Heights,237131831,Jennifer And Nick,2019-01-17,t,Bernal Heights,94110,37.74018,-122.4173,t,Guest suite,Entire home/apt,4,1.0,1.0,1.0,"['TV', 'Cable TV', 'Wifi', 'Breakfast', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Patio or balcony']",100.0,2,7,27,57,87,87,32,2019-05-16,2020-02-09,f,f,1,2.46,Bernal Heights
32747602,Cozy 3BR with Parking in Fantastic Location!,74679017,Victoria,2016-05-29,f,Richmond District,94118,37.77859,-122.47643000000001,t,Guest suite,Entire home/apt,5,1.0,3.0,3.0,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private entrance', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics']",95.0,2,1124,30,47,77,167,60,2019-03-19,2020-03-14,f,f,1,4.02,Richmond District
32750134,Breezy Sun Room with Private Bath San Francisco,79715071,Raj & Yusuke,2016-06-24,f,Richmond District,94121,37.77874,-122.4864,t,Tiny house,Entire home/apt,2,1.0,1.0,2.0,"['Essentials', 'Shampoo', 'Lock on bedroom door']",30.0,30,1125,5,12,41,41,5,2019-03-02,2019-11-21,t,f,6,0.32,Richmond District
32783075,Newly Furnished apt in  a quiet neighborhood,10577964,John,2013-12-12,t,Sunnyside,94131,37.73165,-122.44107,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Private entrance']",200.0,30,1125,27,57,87,177,3,2019-05-29,2020-04-30,f,f,1,0.24,Glen Park
32789669,Completely Private Charming Peaceful Garden Cabin,4318558,Beth,2012-12-04,t,Bernal Heights,94110,37.739290000000004,-122.41696999999999,t,Cabin,Entire home/apt,2,1.0,1.0,1.0,"['Wifi', 'Kitchen', 'Pets live on this property', 'Dog(s)', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Host greets you']",79.0,3,28,7,37,67,67,51,2019-03-16,2020-03-13,f,f,1,3.39,Bernal Heights
32792232,Modern Home Centrally Located in Heart of Lower Haight,638405,Jessica,2011-05-29,t,Hayes Valley,94117,37.772,-122.43366999999999,t,Apartment,Entire home/apt,3,1.0,2.0,2.0,"['TV', 'Wifi', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Body soap', 'Bath towel', 'Toilet paper', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard', 'Hot water kettle', 'Kitchenette', 'Smart TV', 'Rain shower', 'Gas oven', 'Breakfast table', 'Espresso machine', 'Netflix', 'Outdoor seating', 'Full kitchen', 'Bedroom comforts', 'Bathroom essentials']",99.0,2,1125,0,0,0,0,16,2019-04-24,2020-03-13,f,f,3,1.17,Hayes Valley
32795849,Long term stay - Room in a cozy and quiet home,44800516,Alejandro (Alex),2015-09-22,t,Crocker Amazon,94112,37.708659999999995,-122.43678999999999,t,House,Private room,1,1.0,1.0,1.0,"['Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Iron', 'Laptop-friendly workspace', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Host greets you']",100.0,30,1125,7,37,67,157,4,2019-05-27,2020-03-21,f,f,2,0.32,Outer Mission
32824201,Spacious Hilltop Suite + Ocean View,9176247,Yegor,2013-10-02,f,Oceanview,94132,37.71471,-122.46838999999999,t,Guest suite,Entire home/apt,5,1.0,1.0,2.0,"['Internet', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Luggage dropoff allowed']",35.0,2,29,12,27,36,280,102,2019-03-13,2020-06-02,f,f,1,6.74,Oceanview/Merced/Ingleside
32869691,Mission Dolores One Bedroom with Patio,103340667,Sheena,2016-11-11,f,Mission District,94110,37.759,-122.42306,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Pets allowed', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron']",200.0,30,1125,28,58,88,88,3,2019-09-04,2020-01-31,f,f,99,0.32,Mission
32872373,Archbishop's Mansion | Basement Guest Room | 1 Bed,219930816,Sonder (San Francisco),2018-10-10,f,Alamo Square,94117,37.776579999999996,-122.43412,t,Boutique hotel,Private room,2,1.0,0.0,1.0,"['TV', 'Wifi', 'Elevator', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private living room', 'Hot water', 'Bed linens', 'Long term stays allowed']",58.0,2,1125,0,15,15,15,32,2019-03-19,2020-02-17,t,f,102,2.14,Hayes Valley
32891490,Statuesque 3/2 Family Home Near UCSF-Inner Sunset,29457223,Shirley,2015-03-16,t,Inner Sunset,94122,37.7622,-122.47592,t,House,Entire home/apt,5,2.0,3.0,3.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private entrance', 'Bathtub', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard', 'Long term stays allowed']",255.0,30,180,23,36,36,36,19,2019-04-12,2020-04-02,f,f,1,1.34,Inner Sunset
32941329,Studio at Donatello Hotel near Union Square,47514427,Jeff,2015-10-26,t,Downtown,94102,37.78821,-122.411,t,Hotel,Private room,4,1.0,0.0,2.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Gym', 'Elevator', 'Hot tub', 'Heating', 'Family/kid friendly', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Building staff', 'Private entrance', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Luggage dropoff allowed', 'Long term stays allowed', 'Paid parking on premises']",0.0,1,1125,0,2,2,2,10,2019-03-19,2020-02-27,f,f,36,0.67,South of Market
32941335,Loft-Style South Beach Downtown Condo with Free Parking,144839630,Pradip,2017-08-07,f,South Beach,94105,37.78795,-122.3883,t,Condominium,Entire home/apt,3,1.0,1.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Breakfast', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Body soap', 'Bath towel', 'Toilet paper', 'Bed linens', 'Extra pillows and blankets', 'Coffee maker', 'Kitchenette', 'Full kitchen', 'Bedroom comforts', 'Bathroom essentials']",80.0,2,1125,30,60,90,365,18,2019-03-20,2020-02-28,t,f,1,1.21,Financial District/South Beach
32945280,Charming Private bedroom 2 by GGP and Ocean Beach,172278627,Xinyu,2018-02-08,t,Richmond District,94121,37.772009999999995,-122.5073,t,Townhouse,Private room,2,1.5,1.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private living room', 'Private entrance', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Garden or backyard', 'Luggage dropoff allowed', 'Beachfront']",40.0,1,30,0,0,0,0,18,2019-04-13,2019-11-07,t,f,4,1.28,Richmond District
32945668,Charming Private bedroom 1 by GGP and Ocean Beach,172278627,Xinyu,2018-02-08,t,Richmond District,94121,37.772,-122.50656000000001,t,Townhouse,Private room,2,1.5,1.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private living room', 'Private entrance', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Garden or backyard', 'Luggage dropoff allowed', 'Beachfront']",40.0,1,30,0,0,0,0,12,2019-04-05,2019-10-23,t,f,4,0.84,Richmond District
32945670,2 Bedroom 1 Bath Located in SOMA/South of Market,13832870,International,2014-04-02,f,SoMa,94107,37.779540000000004,-122.40125,t,Condominium,Entire home/apt,4,1.0,2.0,2.0,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Essentials', 'Hangers', 'Laptop-friendly workspace', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Other']",300.0,30,1125,27,57,87,362,2,2019-10-27,2020-01-13,f,f,25,0.27,South of Market
32962090,Entire Garden Suite w/Private Entry+Parking/BART,4464641,Jon,2012-12-22,t,Glen Park,94131,37.73542,-122.43873,t,Guest suite,Entire home/apt,2,1.0,1.0,1.0,"['Wifi', 'Free parking on premises', 'Breakfast', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Keypad', 'Private entrance', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Trash can']",55.0,1,1125,30,60,90,90,72,2019-05-15,2020-03-15,f,f,1,5.52,Glen Park
32966854,Sunny Bernal Basecamp for Work or Family,5885828,Shane,2013-04-11,f,Bernal Heights,94110,37.7487,-122.40415,t,Guest suite,Entire home/apt,6,1.0,2.0,2.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Pets allowed', 'Pets live on this property', 'Dog(s)', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private living room', 'Private entrance', 'Bathtub', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard', 'Baking sheet', 'Trash can']",120.0,2,365,29,59,89,364,16,2019-06-22,2020-03-08,f,f,1,1.36,Bernal Heights
33015887,Detached Rear Yard Garden Cottage,46079176,Nick,2015-10-08,t,The Castro,94114,37.760220000000004,-122.42839,t,Cottage,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private living room', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard']",100.0,2,5,29,59,89,179,29,2019-05-11,2020-04-06,f,f,1,2.2,Castro/Upper Market
33021274,Key Union Square Location -Great Hotel Style Suite,70722023,Michael,2016-05-06,t,Union Square,94108,37.79002,-122.40621999999999,t,Serviced apartment,Entire home/apt,2,1.0,0.0,1.0,"['TV', 'Cable TV', 'Air conditioning', 'Paid parking off premises', 'Gym', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Building staff', 'Hot water', 'Luggage dropoff allowed', 'Paid parking on premises']",68.0,2,7,0,0,5,5,4,2019-08-30,2020-02-06,t,f,55,0.42,Tenderloin
33083892,"Modern SoMa 1BR w/ Gym, Garden, EV Charging by Tech HQs, by Blueground",107434423,Blueground,2016-12-16,f,SoMa,CA 94103,37.77368,-122.40926,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Pets allowed', 'Gym', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Lockbox', 'Private entrance', 'Bathtub', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Oven', 'BBQ grill', 'Garden or backyard', 'Long term stays allowed', 'Paid parking on premises']",175.0,30,1125,29,59,89,364,1,2019-08-17,2019-08-17,t,f,195,0.1,South of Market
33115200,Ashbury Heights 1 BR Garden Apartment,174219801,Michael,2018-02-19,f,Haight-Ashbury,94117,37.76659,-122.44476,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,"['TV', 'Wifi', 'Kitchen', 'Pets allowed', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private entrance', 'Hot water']",100.0,30,1125,0,30,60,335,3,2019-09-28,2020-04-30,t,f,1,0.35,Haight Ashbury
33134275,Castro Villa Verde,241554551,Megumi,2019-02-06,f,The Castro,94114,37.7623,-122.43255,t,House,Entire home/apt,4,1.0,1.0,1.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed', 'Shower gel']",60.0,1,30,30,56,80,190,76,2019-04-10,2020-05-26,t,f,1,5.35,Castro/Upper Market
33137304,"Light Filled Flat, Modern Design, Mission/Dolores",2446457,Heather,2012-05-23,t,Noe Valley,94110,37.751059999999995,-122.42375,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,"['TV', 'Wifi', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private entrance', 'Hot water', 'Dishes and silverware']",237.0,30,180,0,11,41,131,3,2019-09-27,2020-02-09,f,f,2,0.35,Noe Valley
33195331,Pac Heights Garden Retreat,249934898,Wayne,2019-03-19,f,Pacific Heights,94115,37.79198,-122.43968000000001,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,"['TV', 'Wifi', 'Kitchen', 'Indoor fireplace', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop-friendly workspace', 'Private entrance', 'Bathtub', 'Bed linens', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Garden or backyard']",100.0,30,60,19,19,19,91,3,2019-04-12,2019-05-30,f,f,1,0.21,Pacific Heights
